Gene_ID	Symbol	Synonyms	Chromosome	Gene_Name	Source
106481742	FRGCA	LncRNA-AP001631.9	21	FOXM1-regulated, gastric cancer associated	HGNC_RNA_long_non_coding
145438	FRMD6-AS1		14	FRMD6 antisense RNA 1	HGNC_RNA_long_non_coding
100874185	FRMD6-AS2		14	FRMD6 antisense RNA 2	HGNC_RNA_long_non_coding
100874122	FRMPD3-AS1		X	FRMPD3 antisense RNA 1	HGNC_RNA_long_non_coding
100874121	FRMPD4-AS1		X	FRMPD4 antisense RNA 1	HGNC_RNA_long_non_coding
100507099	FRY-AS1		13	FRY antisense RNA 1	HGNC_RNA_long_non_coding
107985781	FSIP2-AS1		2	FSIP2 antisense RNA 1	HGNC_RNA_long_non_coding
101927196	FSIP2-AS2		2	FSIP2 antisense RNA 2	HGNC_RNA_long_non_coding
100861507	FTCD-AS1		21	FTCD antisense RNA 1	HGNC_RNA_long_non_coding
100505692	FTO-IT1		16	FTO intronic transcript 1	HGNC_RNA_long_non_coding
100302692	FTX	LINC00182|FLJ33139	X	FTX transcript, XIST regulator	HGNC_RNA_long_non_coding
645431	FUT8-AS1		14	FUT8 antisense RNA 1	HGNC_RNA_long_non_coding
100506368	FZD4-DT		11	FZD4 divergent transcript	HGNC_RNA_long_non_coding
440119	FZD10-AS1	FLJ31485	12	FZD10 antisense divergent transcript	HGNC_RNA_long_non_coding
105370431	G2E3-AS1	CAT1647	14	G2E3 antisense RNA 1	HGNC_RNA_long_non_coding
116435304	GABARAPL1-AS1		12	GABARAPL1 antisense RNA 1	HGNC_RNA_long_non_coding
100129387	GABPB1-AS1		15	GABPB1 antisense RNA 1	HGNC_RNA_long_non_coding
55056	GABPB1-IT1	FLJ10038	15	GABPB1 intronic transcript	HGNC_RNA_long_non_coding
101928869	GABRG3-AS1		15	GABRG3 antisense RNA 1	HGNC_RNA_long_non_coding
104326057	GACAT1	LINC00876|AC096655.1-002	2	gastric cancer associated transcript 1	HGNC_RNA_long_non_coding
100287082	GACAT2	HMlincRNA717	18	gastric cancer associated transcript 2	HGNC_RNA_long_non_coding
104797537	GACAT3	lncRNA-AC130710	2	gastric cancer associated transcript 3	HGNC_RNA_long_non_coding
101928314	GALNTL6-AS1		4	GALNTL6 antisense RNA 1	HGNC_RNA_long_non_coding
100505592	GAPLINC	TCONS_00026238|lncRNA-uc002kmd.1|RP11-838N2.4	18	gastric adenocarcinoma associated, positive CD44 regulator, long intergenic non-coding RNA	HGNC_RNA_long_non_coding
118568816	GAR1-DT		4	GAR1 divergent transcript	HGNC_RNA_long_non_coding
401320	GARS1-DT	AC005154.6|AC005154.1	7	GARS1 divergent transcript	HGNC_RNA_long_non_coding
100506834	GAS1RR	LncRNA-Hh	9	GAS1 adjacent regulatory RNA	HGNC_RNA_long_non_coding
60674	GAS5	SNHG2|NCRNA00030	1	growth arrest specific 5	HGNC_RNA_long_non_coding
100506046	GAS5-AS1	-	1	GAS5 antisense RNA 1	HGNC_RNA_long_non_coding
650669	GAS6-AS1		13	GAS6 antisense RNA 1	HGNC_RNA_long_non_coding
100506394	GAS6-DT	FLJ44054	13	GAS6 divergent transcript	HGNC_RNA_long_non_coding
750	GAS8-AS1	C16orf3	16	GAS8 antisense RNA 1	HGNC_RNA_long_non_coding
401472	GASAL1	GASL1	8	growth arrest associated lncRNA 1	HGNC_RNA_long_non_coding
101927167	GATA2-AS1		3	GATA2 antisense RNA 1	HGNC_RNA_long_non_coding
399717	GATA3-AS1	-	10	GATA3 antisense RNA 1	HGNC_RNA_long_non_coding
100128893	GATA6-AS1	locus5689|BM742401	18	GATA6 antisense RNA 1 (head to head)	HGNC_RNA_long_non_coding
101929549	GAU1	GALNT8-DT	12	GALNT8 antisense upstream 1	HGNC_RNA_long_non_coding
112441427	GCASPC	TCONS_00011605|RP1-56L9.7-001|lnc-SOD2-1	6	gall bladder cancer associated suppressor of pyruvate carboxylase lncRNA	HGNC_RNA_long_non_coding
644903	GCC2-AS1		2	GCC2 antisense RNA 1	HGNC_RNA_long_non_coding
148824	GCSAML-AS1		1	GCSAML antisense RNA 1	HGNC_RNA_long_non_coding
151484	GCSIR	Lnc-ITM2C-1	2	GPR55 cis regulatory suppressor of immune response RNA	HGNC_RNA_long_non_coding
554250	GDF5-AS1		20	GDF5 antisense RNA 1	HGNC_RNA_long_non_coding
100861519	GDNF-AS1	GDNFOS	5	GDNF antisense RNA 1	HGNC_RNA_long_non_coding
105372419	GEMIN7-AS1		19	GEMIN7 antisense RNA 1	HGNC_RNA_long_non_coding
100874025	GFOD1-AS1		6	GFOD1 antisense RNA 1	HGNC_RNA_long_non_coding
102723099	GHET1	lncRNA-GHET1	7	gastric carcinoma proliferation enhancing transcript 1	HGNC_RNA_long_non_coding
100126793	GHRLOS	NCRNA00068|GHRL-AS1	3	ghrelin opposite strand/antisense RNA	HGNC_RNA_long_non_coding
100506844	GIHCG	lncRNA-GIHCG	12	GIHCG inhibitor of miR-200b/200a/429 expression	HGNC_RNA_long_non_coding
100873902	GK-AS1		X	GK antisense RNA 1	HGNC_RNA_long_non_coding
106480740	GK-IT1		X	GK intronic transcript 1	HGNC_RNA_long_non_coding
100505921	GLCCI1-DT		7	GLCCI1 divergent transcript	HGNC_RNA_long_non_coding
389741	GLIDR	MGC21881|TCONS_00015562	9	glioblastoma down-regulated RNA	HGNC_RNA_long_non_coding
101926896	GLIS2-AS1		16	GLIS2 antisense RNA 1	HGNC_RNA_long_non_coding
84850	GLIS3-AS1	MGC16153	9	GLIS3 antisense RNA 1	HGNC_RNA_long_non_coding
100874110	GLYCTK-AS1		3	GLYCTK antisense RNA 1	HGNC_RNA_long_non_coding
100508120	GMDS-DT		6	GMDS divergent transcript	HGNC_RNA_long_non_coding
101927422	GNA14-AS1		9	GNA14 antisense RNA 1	HGNC_RNA_long_non_coding
100996351	GNA15-DT		19	GNA15 divergent transcript	HGNC_RNA_long_non_coding
26077	GNAO1-AS1		16	GNAO1 antisense RNA 1	HGNC_RNA_long_non_coding
149775	GNAS-AS1	SANG|NESP-AS|NESPAS|GNAS1AS|NCRNA00075	20	GNAS antisense RNA 1	HGNC_RNA_long_non_coding
100289178	GNG12-AS1		1	GNG12, DIRAS3 and WLS antisense RNA 1	HGNC_RNA_long_non_coding
152048	GOLGA4-AS1		3	GOLGA4 antisense RNA 1	HGNC_RNA_long_non_coding
118597838	GOLPH3-DT		5	GOLPH3 divergent transcript	HGNC_RNA_long_non_coding
101928650	GORAB-AS1		1	GORAB antisense RNA 1	HGNC_RNA_long_non_coding
119139904	GOSR2-DT		17	GOSR2 divergent transcript	HGNC_RNA_long_non_coding
107985325	GP6-AS1		19	GP6 antisense RNA 1	HGNC_RNA_long_non_coding
110806308	GPC3-AS1	-	X	GPC3 antisense RNA 1	HGNC_RNA_long_non_coding
100873969	GPC5-AS1		13	GPC5 antisense RNA 1	HGNC_RNA_long_non_coding
100873970	GPC5-AS2		13	GPC5 antisense RNA 2	HGNC_RNA_long_non_coding
100874293	GPC5-IT1		13	GPC5 intronic transcript 1	HGNC_RNA_long_non_coding
100873972	GPC6-AS1	-	13	GPC6 antisense RNA 1	HGNC_RNA_long_non_coding
100873973	GPC6-AS2		13	GPC6 antisense RNA 2	HGNC_RNA_long_non_coding
101669764	GPR1-AS	GPR1AS	2	GPR1 antisense RNA	HGNC_RNA_long_non_coding
100128688	GPR50-AS1		X	GPR50 antisense RNA 1	HGNC_RNA_long_non_coding
100128811	GPR158-AS1		10	GPR158 antisense RNA 1	HGNC_RNA_long_non_coding
100505534	GPR176-DT		15	GPR176-DT	HGNC_RNA_long_non_coding
401554	GPRACR	LncGPR107	9	GPR107 adjacent cis regulating lncRNA	HGNC_RNA_long_non_coding
100506314	GPRC5D-AS1	RP11-392P7.6	12	GPRC5D and HEBP1 antisense RNA 1	HGNC_RNA_long_non_coding
118827804	GRAMD1A-AS1		19	GRAMD1A antisense RNA 1	HGNC_RNA_long_non_coding
79999	GRAPL-AS1		17	GRAPL antisense RNA 1	HGNC_RNA_long_non_coding
118597830	GRAPLDR		17	GRAPL long non-coding downstream RNA	HGNC_RNA_long_non_coding
386597	GRASLND		2	glycosaminoglycan regulatory associated long non-coding RNA	HGNC_RNA_long_non_coding
101927496	GREB1L-DT		18	GREB1L divergent transcript	HGNC_RNA_long_non_coding
105376871	GRHL3-AS1		1	GRHL3 antisense RNA 1	HGNC_RNA_long_non_coding
100507470	GRID1-AS1		10	GRID1 antisense RNA 1	HGNC_RNA_long_non_coding
642976	GRIK1-AS1		21	GRIK1 antisense RNA 1	HGNC_RNA_long_non_coding
100379661	GRIK1-AS2		21	GRIK1 antisense RNA 2	HGNC_RNA_long_non_coding
101927868	GRK5-IT1		10	GRK5 intronic transcript 1	HGNC_RNA_long_non_coding
112268007	GRM3-AS1		7	GRM3 antisense RNA 1	HGNC_RNA_long_non_coding
100873989	GRM5-AS1		11	GRM5 antisense RNA 1	HGNC_RNA_long_non_coding
100873937	GRM7-AS1		3	GRM7 antisense RNA 1	HGNC_RNA_long_non_coding
105376946	GRM7-AS2		3	GRM7 antisense RNA 2	HGNC_RNA_long_non_coding
101927347	GRM7-AS3		3	GRM7 antisense RNA 3	HGNC_RNA_long_non_coding
101928333	GRM8-AS1		7	GRM8 antisense RNA 1	HGNC_RNA_long_non_coding
106144529	GRPEL2-AS1	RP11-394O4.4	5	GRPEL2 antisense RNA 1	HGNC_RNA_long_non_coding
100874068	GRTP1-AS1		13	GRTP1 antisense RNA 1	HGNC_RNA_long_non_coding
108868751	GSC-DT	DIGIT	14	GSC divergent transcript	HGNC_RNA_long_non_coding
399972	GSEC	DCPS-AS1|FLJ39051	11	G-quadruplex forming sequence containing lncRNA	HGNC_RNA_long_non_coding
57000	GSN-AS1	MOST2	9	GSN antisense RNA 1	HGNC_RNA_long_non_coding
101929529	GSTCD-AS1		4	GSTCD antisense RNA 1	HGNC_RNA_long_non_coding
100505624	GTF3C2-AS1		2	GTF3C2 antisense RNA 1	HGNC_RNA_long_non_coding
220158	GTSCR1		18	Gilles de la Tourette syndrome chromosome region, candidate 1	HGNC_RNA_long_non_coding
150384	GTSE1-DT		22	GTSE1 divergent transcript	HGNC_RNA_long_non_coding
100873938	GYG2-AS1		X	GYG2 antisense RNA 1	HGNC_RNA_long_non_coding
339942	H1-10-AS1	FLJ34151	3	H1-10 antisense RNA 1	HGNC_RNA_long_non_coding
256880	H2AZ1-DT		4	H2AZ1 divergent transcript	HGNC_RNA_long_non_coding
118568813	H3-3A-DT		1	H3-3A divergent transcript	HGNC_RNA_long_non_coding
283120	H19	D11S813E|ASM|ASM1|NCRNA00008|LINC00008|MIR675HG	11	H19 imprinted maternally expressed transcript	HGNC_RNA_long_non_coding
401022	HAGLR	Mdgt|MIR7704HG	2	HOXD antisense growth-associated long non-coding RNA	HGNC_RNA_long_non_coding
102800310	HAGLROS	-	2	HAGLR opposite strand lncRNA	HGNC_RNA_long_non_coding
79804	HAND2-AS1	DEIN|NBLA00301|FLJ11539	4	HAND2 antisense RNA 1	HGNC_RNA_long_non_coding
100874270	HAO2-IT1		1	HAO2 intronic transcript 1	HGNC_RNA_long_non_coding
768096	HAR1A	HAR1F|NCRNA00064|LINC00064	20	highly accelerated region 1A	HGNC_RNA_long_non_coding
768097	HAR1B	HAR1R|NCRNA00065|LINC00065	20	highly accelerated region 1B	HGNC_RNA_long_non_coding
594842	HAS2-AS1	HASNT|NCRNA00077	8	HAS2 antisense RNA 1	HGNC_RNA_long_non_coding
118827809	HAUS5-DT		19	HAUS5 divergent transcript	HGNC_RNA_long_non_coding
283902	HCCAT5	HTA|FJ222407	16	hepatocellular carcinoma associated transcript 5	HGNC_RNA_long_non_coding
100873990	HCFC1-AS1		X	HCFC1 antisense RNA 1	HGNC_RNA_long_non_coding
54435	HCG4	HCGIV-10|HCGIV.9	6	HLA complex group 4	HGNC_RNA_long_non_coding
80868	HCG4B	HCGIV-6|HCGIV.5|HCGIV-06|bCX67J3.3|Em:AB023056.16|bPG309N1.1|bQB90C11.3	6	HLA complex group 4B	HGNC_RNA_long_non_coding
10255	HCG9	PERB11|HCGIX|HCGIX4|HCGIX-4	6	HLA complex group 9	HGNC_RNA_long_non_coding
493812	HCG11	bK14H9.3|FLJ14049|FLJ30357	6	HLA complex group 11	HGNC_RNA_long_non_coding
414760	HCG14	dJ111M5.4	6	HLA complex group 14	HGNC_RNA_long_non_coding
414761	HCG15	dJ25J6.6|dJ25J6.7	6	HLA complex group 15	HGNC_RNA_long_non_coding
414778	HCG17	NCRNA00046|LINC00046	6	HLA complex group 17	HGNC_RNA_long_non_coding
414777	HCG18	FLJ31598|FLJ25550|Em:AB014087.1	6	HLA complex group 18	HGNC_RNA_long_non_coding
105375013	HCG20	AB023051.1|NCRNA00149	6	HLA complex group 20	HGNC_RNA_long_non_coding
102723346	HCG21	AB023048.2|NCRNA00150	6	HLA complex group 21	HGNC_RNA_long_non_coding
414764	HCG23	dJ1077I5.3	6	HLA complex group 23	HGNC_RNA_long_non_coding
414768	HCG24	dJ1033B10.15	6	HLA complex group 24	HGNC_RNA_long_non_coding
414765	HCG25	dJ1033B10.16	6	HLA complex group 25	HGNC_RNA_long_non_coding
352961	HCG26	bPG181B23.4|bCX205D4.4|NCRNA00191	6	HLA complex group 26	HGNC_RNA_long_non_coding
253018	HCG27	bPG299F13.9|bCX101P6.9|bQB115I13.2|FLJ40123	6	HLA complex group 27	HGNC_RNA_long_non_coding
10866	HCP5	D6S2650E|P5-1	6	HLA complex P5	HGNC_RNA_long_non_coding
352990	HCP5B	P5-10|P5.9	6	HLA complex P5B	HGNC_RNA_long_non_coding
101927768	HDAC2-AS2	ENST00000421891	6	HDAC2 and HS3ST5 antisense RNA 2	HGNC_RNA_long_non_coding
101928111	HDAC4-AS1		2	HDAC4 antisense RNA 1	HGNC_RNA_long_non_coding
105375176	HDAC9-AS1		7	HDAC9 antisense RNA 1	HGNC_RNA_long_non_coding
100874101	HDAC11-AS1		3	HDAC11 antisense RNA 1	HGNC_RNA_long_non_coding
100130717	HDHD5-AS1	NCRNA00017	22	HDHD5 antisense RNA 1	HGNC_RNA_long_non_coding
105371849	HEATR6-DT		17	HEATR6 divergent transcript	HGNC_RNA_long_non_coding
100188947	HECTD2-AS1		10	HECTD2 antisense RNA 1	HGNC_RNA_long_non_coding
100127950	HECW1-IT1		7	HECW1 intronic transcript 1	HGNC_RNA_long_non_coding
101927482	HECW2-AS1		2	HECW2 antisense RNA 1	HGNC_RNA_long_non_coding
100859930	HEIH	LINC-HEIH|lncRNA-HEIH|LINC00848|HCCAT2	5	hepatocellular carcinoma up-regulated EZH2-associated long non-coding RNA	HGNC_RNA_long_non_coding
101101692	HELLPAR	LINC-HELLP	12	HELLP associated long non-coding RNA	HGNC_RNA_long_non_coding
101928021	HELZ-AS1		17	HELZ antisense RNA 1	HGNC_RNA_long_non_coding
101930085	HERPUD2-AS1		7	HERPUD2 antisense RNA 1	HGNC_RNA_long_non_coding
80072	HEXA-AS1	FLJ13315	15	HEXA antisense RNA 1	HGNC_RNA_long_non_coding
100505970	HEXD-IT1		17	HEXD intronic transcript 1	HGNC_RNA_long_non_coding
108783645	HFE-AS1		6	HFE antisense RNA 1	HGNC_RNA_long_non_coding
100874044	HHATL-AS1		3	HHATL antisense RNA 1	HGNC_RNA_long_non_coding
646576	HHIP-AS1		4	HHIP antisense RNA 1	HGNC_RNA_long_non_coding
11147	HHLA3	-	1	HERV-H LTR-associating 3	HGNC_RNA_long_non_coding
102724548	HHLA3-AS1		1	HHLA3 antisense RNA 1	HGNC_RNA_long_non_coding
102723641	HID1-AS1		17	HID1 antisense RNA 1	HGNC_RNA_long_non_coding
100750246	HIF1A-AS1	5'aHIF-1A	14	HIF1A antisense RNA 1	HGNC_RNA_long_non_coding
100750247	HIF1A-AS2	3'aHIF-1A|aHIF	14	HIF1A antisense RNA 2	HGNC_RNA_long_non_coding
105370526	HIF1A-AS3		14	HIF1A antisense RNA 3	HGNC_RNA_long_non_coding
101928846	HIPK1-AS1		1	HIPK1 antisense RNA 1	HGNC_RNA_long_non_coding
118568819	HK2-DT		2	HK2 divergent transcript	HGNC_RNA_long_non_coding
106480429	HLA-DQB1-AS1		6	HLA-DQB1 antisense RNA 1	HGNC_RNA_long_non_coding
285830	HLA-F-AS1	-	6	HLA-F antisense RNA 1	HGNC_RNA_long_non_coding
100874294	HLCS-IT1	bde1	21	HLCS intronic transcript 1	HGNC_RNA_long_non_coding
100873945	HLTF-AS1	-	3	HLTF antisense RNA 1	HGNC_RNA_long_non_coding
100873924	HLX-AS1		1	HLX antisense RNA 1	HGNC_RNA_long_non_coding
100874042	HM13-AS1		20	HM13 antisense RNA 1	HGNC_RNA_long_non_coding
106480432	HM13-IT1		20	HM13 intronic transcript 1	HGNC_RNA_long_non_coding
106481795	HMBOX1-IT1		8	HMBOX1 intronic transcript 1	HGNC_RNA_long_non_coding
100129940	HMGA2-AS1	RP11-366L20.2	12	HMGA2 antisense RNA 1	HGNC_RNA_long_non_coding
100288198	HMGN3-AS1		6	HMGN3 antisense RNA 1	HGNC_RNA_long_non_coding
101927813	HMMR-AS1		5	HMMR antisense RNA 1	HGNC_RNA_long_non_coding
283460	HNF1A-AS1	FLJ38690|HAS1	12	HNF1A antisense RNA 1	HGNC_RNA_long_non_coding
101927219	HNF4A-AS1	uc002xlx	20	HNF4A antisense RNA 1	HGNC_RNA_long_non_coding
101928963	HNRNPD-DT		4	HNRNPD divergent transcript	HGNC_RNA_long_non_coding
102724360	HOMER3-AS1		19	HOMER3 antisense RNA 1	HGNC_RNA_long_non_coding
101929664	HORMAD2-AS1	MTMR3-AS1|NONHSAG033653	22	HORMAD2 and MTMR3 antisense RNA 1	HGNC_RNA_long_non_coding
100124700	HOTAIR	HOXC-AS4|HOXC11-AS1|NCRNA00072	12	HOX transcript antisense RNA	HGNC_RNA_long_non_coding
100506311	HOTAIRM1	HOXA-AS1|NCRNA00179|HOXA1-AS1	7	HOXA transcript antisense RNA, myeloid-specific 1	HGNC_RNA_long_non_coding
100316868	HOTTIP	HOXA-AS6|RP1-170O19.3|HOXA13-AS1	7	HOXA distal transcript antisense RNA	HGNC_RNA_long_non_coding
285943	HOXA-AS2	HOXA3as	7	HOXA cluster antisense RNA 2	HGNC_RNA_long_non_coding
100133311	HOXA-AS3	HOXA6as	7	HOXA cluster antisense RNA 3	HGNC_RNA_long_non_coding
100874323	HOXA10-AS	HOXA-AS4	7	HOXA10 antisense RNA	HGNC_RNA_long_non_coding
221883	HOXA11-AS	HOXA11-AS1|HOXA11S|HOXA-AS5|NCRNA00076	7	HOXA11 antisense RNA	HGNC_RNA_long_non_coding
100874362	HOXB-AS1		17	HOXB cluster antisense RNA 1	HGNC_RNA_long_non_coding
100874350	HOXB-AS2		17	HOXB cluster antisense RNA 2	HGNC_RNA_long_non_coding
404266	HOXB-AS3	-	17	HOXB cluster antisense RNA 3	HGNC_RNA_long_non_coding
100874351	HOXB-AS4	-	17	HOXB cluster antisense RNA 4	HGNC_RNA_long_non_coding
100874363	HOXC-AS1	-	12	HOXC cluster antisense RNA 1	HGNC_RNA_long_non_coding
100874364	HOXC-AS2		12	HOXC cluster antisense RNA 2	HGNC_RNA_long_non_coding
100874365	HOXC-AS3	-	12	HOXC cluster antisense RNA 3	HGNC_RNA_long_non_coding
100874366	HOXC13-AS		12	HOXC13 antisense RNA	HGNC_RNA_long_non_coding
100506783	HOXD-AS2	-	2	HOXD cluster antisense RNA 2	HGNC_RNA_long_non_coding
100128675	HPN-AS1	-	19	HPN antisense RNA 1	HGNC_RNA_long_non_coding
93668	HPYR1	HPRG1|NCRNA00027|LINC00027	8	Helicobacter pylori responsive 1	HGNC_RNA_long_non_coding
100874343	HS1BP3-IT1		2	HS1BP3 intronic transcript 1	HGNC_RNA_long_non_coding
100874102	HS6ST2-AS1		X	HS6ST2 antisense RNA 1	HGNC_RNA_long_non_coding
101930114	HSD11B1-AS1		1	HSD11B1 antisense RNA 1	HGNC_RNA_long_non_coding
108783654	HSD17B1-AS1		17	HSD17B1 antisense RNA 1	HGNC_RNA_long_non_coding
105376162	HSD17B3-AS1	ENST00000448857	9	HSD17B3 antisense RNA 1	HGNC_RNA_long_non_coding
100874082	HTR2A-AS1		13	HTR2A antisense RNA 1	HGNC_RNA_long_non_coding
106478970	HTR3E-AS1		3	HTR3E antisense RNA 1	HGNC_RNA_long_non_coding
100128264	HTR5A-AS1		7	HTR5A antisense RNA 1	HGNC_RNA_long_non_coding
100750326	HTT-AS	HTTAS	4	HTT antisense RNA	HGNC_RNA_long_non_coding
728655	HULC	NCRNA00078|LINC00078|HCCAT1	6	hepatocellular carcinoma up-regulated long non-coding RNA	HGNC_RNA_long_non_coding
106144524	HUNK-AS1	TCONS_00028914	21	HUNK antisense RNA 1	HGNC_RNA_long_non_coding
100873923	HYI-AS1		1	HYI antisense RNA 1	HGNC_RNA_long_non_coding
57061	HYMAI	NCRNA00020	6	hydatidiform mole associated and imprinted	HGNC_RNA_long_non_coding
101929447	IATPR	TCONS_00018476|linc-ITGB1	10	ITGB1 adjacent tumor promoting lncRNA	HGNC_RNA_long_non_coding
574432	IBA57-DT	FLJ32878	1	IBA57 divergent transcript	HGNC_RNA_long_non_coding
100506299	ID2-AS1		2	ID2 antisense RNA 1	HGNC_RNA_long_non_coding
100507475	IDH1-AS1		2	IDH1 antisense RNA 1	HGNC_RNA_long_non_coding
105370966	IDH2-DT		15	IDH2 divergent transcript	HGNC_RNA_long_non_coding
55853	IDI2-AS1	HT009|Em:AC022536.4	10	IDI2 antisense RNA 1	HGNC_RNA_long_non_coding
105379695	IER3-AS1		6	IER3 antisense RNA 1	HGNC_RNA_long_non_coding
100885789	IFNG-AS1	Tmevpg1|LincR-Ifng-3'AS|NEST	12	IFNG antisense RNA 1	HGNC_RNA_long_non_coding
101929602	IFT74-AS1		9	IFT74 antisense RNA 1	HGNC_RNA_long_non_coding
100873991	IGBP1-AS1		X	IGBP1 antisense RNA 1	HGNC_RNA_long_non_coding
106478965	IGBP1-AS2		X	IGBP1 antisense RNA 2	HGNC_RNA_long_non_coding
51214	IGF2-AS	PEG8|IGF2-AS1	11	IGF2 antisense RNA	HGNC_RNA_long_non_coding
646600	IGF2BP2-AS1	FLJ32900	3	IGF2BP2 antisense RNA 1	HGNC_RNA_long_non_coding
255130	IGFBP7-AS1		4	IGFBP7 antisense RNA 1	HGNC_RNA_long_non_coding
645553	IGFL2-AS1	AC006262.5	19	IGFL2 antisense RNA 1	HGNC_RNA_long_non_coding
100506765	IGSF11-AS1		3	IGSF11 antisense RNA 1	HGNC_RNA_long_non_coding
105376814	IGSF21-AS1		1	IGSF21 antisense RNA 1	HGNC_RNA_long_non_coding
101929897	IKBKB-DT		8	IKBKB divergent transcript	HGNC_RNA_long_non_coding
112577460	IL1R1-AS1	AC007271.3	2	IL1R1 antisense RNA 1	HGNC_RNA_long_non_coding
541472	IL6-AS1	-	7	IL6 antisense RNA 1	HGNC_RNA_long_non_coding
101928101	IL6R-AS1	RP11-350G8.5	1	IL6R antisense RNA 1	HGNC_RNA_long_non_coding
100288432	IL10RB-DT	IFNAR2-AS1	21	IL10RB divergent transcript	HGNC_RNA_long_non_coding
101928376	IL12A-AS1	ILAS1-AS1	3	IL12A antisense RNA 1	HGNC_RNA_long_non_coding
107986136	IL20RB-AS1		3	IL20RB antisense RNA 1	HGNC_RNA_long_non_coding
100996941	IL21-AS1		4	IL21 antisense RNA 1	HGNC_RNA_long_non_coding
283888	IL21R-AS1		16	IL21R antisense RNA 1	HGNC_RNA_long_non_coding
147727	ILF3-DT		19	ILF3 divergent transcript	HGNC_RNA_long_non_coding
101929243	ILRUN-AS1		6	ILRUN antisense RNA 1	HGNC_RNA_long_non_coding
118827806	ILVBL-AS1		19	ILVBL antisense RNA 1	HGNC_RNA_long_non_coding
8552	INE1	NCRNA00010	X	inactivation escape 1	HGNC_RNA_long_non_coding
8551	INE2	NCRNA00011	X	inactivation escape 2	HGNC_RNA_long_non_coding
285954	INHBA-AS1	-	7	INHBA antisense RNA 1	HGNC_RNA_long_non_coding
100506343	INKA2-AS1		1	INKA2 antisense RNA 1	HGNC_RNA_long_non_coding
109729177	INO80-AS1	ENST00000560178	15	INO80 antisense RNA 1	HGNC_RNA_long_non_coding
105375591	INSIG1-DT		7	INSIG1 divergent transcript	HGNC_RNA_long_non_coding
101929221	INSYN1-AS1	TCONS_00023459	15	INSYN1 antisense RNA 1	HGNC_RNA_long_non_coding
100507398	INTS6-AS1		13	INTS6 antisense RNA 1	HGNC_RNA_long_non_coding
100874118	INTS6L-AS1		X	INTS6L antisense RNA 1	HGNC_RNA_long_non_coding
109729178	INTS9-AS1	ENST00000520055	8	INTS9 antisense RNA 1	HGNC_RNA_long_non_coding
100873949	IPO9-AS1		1	IPO9 antisense RNA 1	HGNC_RNA_long_non_coding
3653	IPW	NCRNA00002	15	imprinted in Prader-Willi syndrome	HGNC_RNA_long_non_coding
107080627	IQCA1-AS1		2	IQCA1 antisense RNA 1	HGNC_RNA_long_non_coding
101928999	IQCF5-AS1		3	IQCF5 antisense RNA 1	HGNC_RNA_long_non_coding
100506686	IQCH-AS1		15	IQCH antisense RNA 1	HGNC_RNA_long_non_coding
100874433	IQCJ-SCHIP1-AS1		3	IQCJ-SCHIP1 readthrough antisense RNA 1	HGNC_RNA_long_non_coding
100129827	IRAG1-AS1		11	IRAG1 antisense RNA 1	HGNC_RNA_long_non_coding
104472848	IRAIN	IGF1R-AS	15	IGF1R antisense imprinted non-protein coding RNA	HGNC_RNA_long_non_coding
441108	IRF1-AS1	C5orf56	5	IRF1 antisense RNA 1	HGNC_RNA_long_non_coding
117134601	IRF2-DT		4	IRF2 divergent transcript	HGNC_RNA_long_non_coding
101929056	IRX4-AS1		5	IRX4 antisense RNA 1	HGNC_RNA_long_non_coding
100505536	ISM1-AS1		20	ISM1 antisense RNA 1	HGNC_RNA_long_non_coding
