Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
S,23524,SRRM2,GO:0003723,molecular_function,RNA binding,,1,2,24,30037,0.002492686967887234,0.006231717419718084,5.078103314875931,4,32,1,2
P,5340,PLG,GO:0048771,biological_process,tissue remodeling,,1,10,10,30043,0.004018059359739935,0.006250314559595454,5.075123486965043,2,8,1,0
F,2255,FGF10,GO:0040007,biological_process,growth,,3,0,5544,24517,0.006278308203827561,0.006278308203827561,5.070654729090165,1,10,1,0
H,10855,HPSE,GO:0005634,cellular_component,nucleus,,4,30,583,29447,0.004192755429124871,0.006289133143687307,5.068932032761215,5,11,0,1
W,7474,WNT5A,GO:0060070,biological_process,canonical Wnt signaling pathway,,1,21,6,30036,0.005111682921246114,0.006291302056918294,5.06858722541268,6,18,1,1
B,672,BRCA1,GO:0006974,biological_process,cellular response to DNA damage stimulus,,1,158,0,29905,0.005288717402958417,0.006318987026911355,5.064196364221672,4,9,1,1
C,960,CD44,GO:0016310,biological_process,phosphorylation,,5,220,1979,27860,0.004338702364270143,0.006322109159365066,5.063702398750452,5,8,0,0
S,6776,STAT5A,GO:0023052,biological_process,signaling,,7,10,4106,25941,0.0049303748246264986,0.006339053345948356,5.061025836200712,1,6,0,0
F,8061,FOSL1,GO:0000785,cellular_component,chromatin,,3,43,217,29801,0.004654264973509027,0.006346724963875946,5.0598163528445586,2,5,1,0
A,5243,ABCB1,GO:0006914,biological_process,autophagy,,5,58,510,29491,0.0044963173132574015,0.006347742089304566,5.059656105797315,3,7,0,0
C,1277,COL1A1,GO:0023052,biological_process,signaling,,7,9,4106,25942,0.003284585416744317,0.006375959926621321,5.055220622548271,1,6,0,0
I,3690,ITGB3,GO:0050817,biological_process,coagulation,,1,3,31,30029,0.004251002775723875,0.006376504163585813,5.0551352685396695,2,2,1,0
S,6696,SPP1,GO:0046849,biological_process,bone remodeling,,1,76,1,29986,0.005115930751579443,0.006394913439474304,5.0522523796998104,3,1,1,0
T,55503,TRPV6,GO:0005886,cellular_component,plasma membrane,,1,0,192,29871,0.006419638105363415,0.006419638105363415,5.048393532750197,3,3,0,1
S,6712,SPTBN2,GO:0005886,cellular_component,plasma membrane,,1,0,192,29871,0.006419638105363415,0.006419638105363415,5.048393532750197,3,3,0,1
M,4139,MARK1,GO:0005886,cellular_component,plasma membrane,,1,0,192,29871,0.006419638105363415,0.006419638105363415,5.048393532750197,3,3,0,1
P,5788,PTPRC,GO:0030217,biological_process,T cell differentiation,,1,37,2,30024,0.003787245564408515,0.006438317459494476,5.045488037054926,5,7,1,0
A,27161,AGO2,GO:0003729,molecular_function,mRNA binding,,1,11,8,30044,0.0035870827098065804,0.006456748877651845,5.042629357583671,5,9,1,0
A,6795,AURKC,GO:0000910,biological_process,cytokinesis,,1,0,64,29999,0.002162054284207903,0.006486162852623709,5.03808416308294,3,4,1,0
X,331,XIAP,GO:0023052,biological_process,signaling,,10,21,4103,25930,0.006490901015795329,0.006490901015795329,5.037353926500888,1,6,0,0
C,1440,CSF3,GO:0016049,biological_process,cell growth,,6,39,1080,28939,0.005357521170345015,0.0065055614211332324,5.035097864649091,2,6,0,0
M,5595,MAPK3,GO:0016049,biological_process,cell growth,,5,411,1081,28567,0.004935658193979557,0.006536412202837792,5.030366856883395,2,6,0,0
E,1977,EIF4E,GO:0023052,biological_process,signaling,,10,149,4103,25802,0.005100672001819285,0.006558006859481937,5.0270685545886,1,6,0,0
P,5829,PXN,GO:0023052,biological_process,signaling,,11,23,4102,25928,0.004276205855420715,0.006578778239108792,5.023906228832187,1,6,0,0
A,302,ANXA2,GO:0001525,biological_process,angiogenesis,,3,12,756,29293,0.005812810627960045,0.006587852045021384,5.022527925173125,3,5,0,1
S,6678,SPARC,GO:0046903,biological_process,secretion,,3,15,599,29447,0.005209752412939274,0.00663059398010453,5.016060889037933,4,10,1,0
T,943,TNFRSF8,GO:0016020,cellular_component,membrane,,7,43,1222,28792,0.0040299782914996075,0.0066376113036464126,5.015003123643729,2,16,0,0
C,1021,CDK6,GO:0090398,biological_process,cellular senescence,,2,66,46,29950,0.0053168860474182185,0.006646107559272774,5.013723925119188,4,2,1,0
D,10395,DLC1,GO:0048870,biological_process,cell motility,,1,0,199,29864,0.006652474720853178,0.006652474720853178,5.01276635506656,2,12,1,0
H,3091,HIF1A,GO:0006914,biological_process,autophagy,,6,87,509,29462,0.005333572302748365,0.006666965378435457,5.0105904883347305,3,7,0,0
R,79874,RABEP2,GO:0006897,biological_process,endocytosis,,1,2,66,29995,0.006671069874927638,0.006671069874927638,5.0099750308788495,3,8,1,0
C,1019,CDK4,GO:0016301,molecular_function,kinase activity,,3,92,108,29861,0.005299033249201145,0.006725696047062991,5.0018198574281305,4,133,1,0
D,10059,DNM1L,GO:0008053,biological_process,mitochondrial fusion,,1,28,3,30032,0.0038530480754435867,0.006742834132026277,4.999274948074985,6,1,1,0
E,1950,EGF,GO:0005102,molecular_function,signaling receptor binding,,1,179,0,29884,0.005987227248632436,0.006759772700068879,4.996766013742738,3,56,1,0
E,1950,EGF,GO:0005154,molecular_function,epidermal growth factor receptor binding,,1,179,0,29884,0.005987227248632436,0.006759772700068879,4.996766013742738,5,1,1,2
E,2099,ESR1,GO:0032259,biological_process,methylation,,5,49,642,29368,0.006030987328843368,0.0067848607449487895,4.993061509863361,2,1,0,0
N,4905,NSF,GO:0016887,molecular_function,ATPase,,1,0,101,29962,0.00339276210760163,0.00678552421520326,4.992963727780252,1,16,0,1
S,6608,SMO,GO:0005488,molecular_function,binding,,11,43,2566,27444,0.0054509553781552185,0.006813694222694022,4.988820835611727,1,52,0,0
I,3586,IL10,GO:0007253,biological_process,cytoplasmic sequestering of NF-kappaB,,1,78,1,29984,0.0052486372545745555,0.006823228430946922,4.9874225421626095,6,1,0,1
B,580,BARD1,GO:0006396,biological_process,RNA processing,,1,25,4,30034,0.004316922562911026,0.00683512739127579,4.985680170900059,6,11,1,0
E,2048,EPHB2,GO:0016310,biological_process,phosphorylation,,7,27,1977,28053,0.005990197132157982,0.006845939579609122,4.984099564561772,5,8,0,0
P,5163,PDK1,GO:0016310,biological_process,phosphorylation,,5,13,1979,28067,0.005165090946753981,0.0068867879290053086,4.978150495836144,5,8,0,0
M,10232,MSLN,GO:0006909,biological_process,phagocytosis,,12,1229,111,28712,0.004961066973783737,0.006915426690728845,4.974000610674542,3,1,0,0
T,8784,TNFRSF18,GO:0023052,biological_process,signaling,,10,21,4103,25930,0.006490901015795329,0.006923627750181684,4.972815405363317,1,6,0,0
C,729230,CCR2,GO:0072678,biological_process,T cell migration,,1,27,4,30032,0.004648374982938471,0.0069725624744077066,4.96577247838693,5,5,1,0
B,683,BST1,GO:0048870,biological_process,cell motility,,4,90,196,29774,0.0036352962332503336,0.007028239384283979,4.957819047728547,2,12,1,0
T,7018,TF,GO:0005515,molecular_function,protein binding,,1,13,13,30037,0.006501129889483801,0.007042890713607451,4.955736580362191,2,110,0,11
I,3691,ITGB4,GO:0016477,biological_process,cell migration,,2,5,469,29588,0.004882191161887508,0.007052053900504178,4.954436371182448,3,34,0,1
M,4438,MSH4,GO:0006298,biological_process,mismatch repair,,1,0,39,30024,0.0013304949441232308,0.007095973035323898,4.948227833964618,6,2,1,0
S,989,SEPTIN7,GO:0051179,biological_process,localization,,5,39,711,29309,0.0038086115084792743,0.007109408149161311,4.946336280662556,1,10,0,0
B,598,BCL2L1,GO:0046902,biological_process,regulation of mitochondrial membrane permeability,,1,180,0,29883,0.006020489622234769,0.007129527184225384,4.943510360327652,4,5,0,1
M,56547,MMP26,GO:0031012,cellular_component,extracellular matrix,,1,0,216,29847,0.007217935071889476,0.007217935071889476,4.931186368106864,3,8,1,1
M,10893,MMP24,GO:0031012,cellular_component,extracellular matrix,,1,0,216,29847,0.007217935071889476,0.007217935071889476,4.931186368106864,3,8,1,0
T,7143,TNR,GO:0031012,cellular_component,extracellular matrix,,1,0,216,29847,0.007217935071889476,0.007217935071889476,4.931186368106864,3,8,1,0
D,1805,DPT,GO:0031012,cellular_component,extracellular matrix,,1,0,216,29847,0.007217935071889476,0.007217935071889476,4.931186368106864,3,8,1,0
M,4326,MMP17,GO:0031012,cellular_component,extracellular matrix,,1,0,216,29847,0.007217935071889476,0.007217935071889476,4.931186368106864,3,8,1,0
M,4325,MMP16,GO:0031012,cellular_component,extracellular matrix,,1,0,216,29847,0.007217935071889476,0.007217935071889476,4.931186368106864,3,8,1,0
N,4811,NID1,GO:0031012,cellular_component,extracellular matrix,,1,0,216,29847,0.007217935071889476,0.007217935071889476,4.931186368106864,3,8,1,0
F,2192,FBLN1,GO:0031012,cellular_component,extracellular matrix,,1,0,216,29847,0.007217935071889476,0.007217935071889476,4.931186368106864,3,8,1,1
C,714,C1QC,GO:0031012,cellular_component,extracellular matrix,,1,0,216,29847,0.007217935071889476,0.007217935071889476,4.931186368106864,3,8,1,0
M,64386,MMP25,GO:0031012,cellular_component,extracellular matrix,,1,0,216,29847,0.007217935071889476,0.007217935071889476,4.931186368106864,3,8,1,1
B,9564,BCAR1,GO:0016310,biological_process,phosphorylation,,5,12,1979,28068,0.003942111006930444,0.007227203512705814,4.929903107024395,5,8,0,0
C,1111,CHEK1,GO:0006260,biological_process,DNA replication,,2,51,63,29948,0.005907642267584966,0.00725028823749064,4.926714054010578,5,2,1,0
S,23166,STAB1,GO:0006954,biological_process,inflammatory response,,1,1,72,29990,0.0048504911903464116,0.007275736785519618,4.9232101946926,4,5,1,0
V,7422,VEGFA,GO:0016477,biological_process,cell migration,,6,1041,465,28552,0.0049595227873075855,0.0072874620548193094,4.921599934204941,3,34,0,0
T,6901,TAZ,GO:0051179,biological_process,localization,,8,105,708,29243,0.005704635571106602,0.0073019335310164505,4.919616098636405,1,10,0,0
F,8061,FOSL1,GO:0005488,molecular_function,binding,,10,36,2567,27451,0.004876866418532763,0.007315299627799145,4.917787284610825,1,52,0,0
R,5884,RAD17,GO:0000785,cellular_component,chromatin,,1,0,219,29844,0.007317722192963277,0.007317722192963277,4.917456175258849,2,5,1,0
K,2648,KAT2A,GO:0000785,cellular_component,chromatin,,1,0,219,29844,0.007317722192963277,0.007317722192963277,4.917456175258849,2,5,1,0
S,9739,SETD1A,GO:0000785,cellular_component,chromatin,,1,0,219,29844,0.007317722192963277,0.007317722192963277,4.917456175258849,2,5,1,1
R,55183,RIF1,GO:0000785,cellular_component,chromatin,,1,0,219,29844,0.007317722192963277,0.007317722192963277,4.917456175258849,2,5,1,0
E,2100,ESR2,GO:0040007,biological_process,growth,,34,84,5513,24433,0.0058786001421020605,0.007348250177627576,4.913293065171886,1,10,1,0
B,8314,BAP1,GO:0016578,biological_process,histone deubiquitination,,2,1192,1,28869,0.004603119281578438,0.007353034696547375,4.912642167086491,7,3,1,0
C,1445,CSK,GO:0016301,molecular_function,kinase activity,,1,1,110,29952,0.007370737523240288,0.007370737523240289,4.910237506791691,4,133,1,0
I,3586,IL10,GO:0042098,biological_process,T cell proliferation,,2,77,40,29945,0.005483613387777881,0.00737451455597715,4.909725201841029,5,7,1,0
C,811,CALR,GO:0006909,biological_process,phagocytosis,,2,27,121,29914,0.006270949720125983,0.007377587906030568,4.909308535795522,3,1,1,0
G,2621,GAS6,GO:0040007,biological_process,growth,,9,11,5538,24506,0.005768107531581609,0.00741613825489064,4.904096808107751,1,10,1,0
H,3320,HSP90AA1,GO:0008219,biological_process,cell death,,6,54,834,29170,0.006497926801303514,0.007426202058632587,4.902740713978169,2,4,0,0
C,998,CDC42,GO:0003924,molecular_function,GTPase activity,,1,39,3,30021,0.0053116323877218105,0.007436285342810534,4.901383836700142,7,2,1,1
G,2932,GSK3B,GO:0030877,cellular_component,beta-catenin destruction complex,,1,53,2,30008,0.005379010258885812,0.007447860358457278,4.899828488047623,2,1,0,2
E,2099,ESR1,GO:0016020,cellular_component,membrane,,7,47,1222,28788,0.00620786475141502,0.007449437701698024,4.899616725721291,2,16,0,1
D,780,DDR1,GO:0048729,biological_process,tissue morphogenesis,,1,44,2,30017,0.004483851421597902,0.007473085702663171,4.896447285792081,3,13,1,0
W,7490,WT1,GO:0007530,biological_process,sex determination,,1,182,0,29881,0.006087014369442276,0.00747833193960051,4.895745514591761,3,7,1,1
R,5972,REN,GO:0008219,biological_process,cell death,,12,173,828,29051,0.00603063656862613,0.0075941349382699416,4.880379048266668,2,4,0,0
C,8450,CUL4B,GO:0000151,cellular_component,ubiquitin ligase complex,,1,20,6,30037,0.004879820548570816,0.007668289433468425,4.87066170888401,3,10,1,0
S,6390,SDHB,GO:0022900,biological_process,electron transport chain,,1,17,8,30038,0.005376331301086869,0.007680473287266955,4.8690741077751385,4,2,1,0
B,596,BCL2,GO:0005819,cellular_component,spindle,,6,219,215,29624,0.006567389421999291,0.007688651030633317,4.8680099294954955,5,2,0,0
C,933,CD22,GO:0009986,cellular_component,cell surface,,3,14,687,29360,0.0064379372704620325,0.007725524724554439,4.863225532996496,2,1,1,0
G,2719,GPC3,GO:0005794,cellular_component,Golgi apparatus,,1,33,3,30027,0.00451623965938843,0.007742125130380166,4.8610790644178765,5,1,1,0
M,406885,MIRLET7C,GO:0003723,molecular_function,RNA binding,,1,6,24,30033,0.005806992223070859,0.007742656297427812,4.861010459374875,4,32,1,0
F,2264,FGFR4,GO:0040007,biological_process,growth,,6,5,5541,24512,0.007754570344649917,0.007754570344649917,4.859472887544191,1,10,0,0
F,79187,FSD1,GO:0040007,biological_process,growth,,6,5,5541,24512,0.007754570344649917,0.007754570344649918,4.85947288754419,1,10,0,0
P,5788,PTPRC,GO:0016020,cellular_component,membrane,,6,32,1223,28803,0.004146417092697952,0.007832121175096131,4.8495219020789095,2,16,0,1
C,1000,CDH2,GO:0016020,cellular_component,membrane,,5,25,1224,28810,0.0068843554995819045,0.007867834856665033,4.844972367914921,2,16,0,0
M,1432,MAPK14,GO:0030316,biological_process,osteoclast differentiation,,1,91,1,29971,0.006111013775325356,0.007908370768068109,4.839833489584665,6,1,1,0
K,9365,KL,GO:0007568,biological_process,aging,,1,2,52,30009,0.005279574676432413,0.00791936201464862,4.838444630106409,2,5,1,1
M,4233,MET,GO:0051179,biological_process,localization,,11,180,705,29168,0.006311722722727733,0.007958259085178446,4.833545010938059,1,10,0,0
N,8829,NRP1,GO:0030424,cellular_component,axon,,1,47,3,30013,0.0063714144715597155,0.007964268089449644,4.832790230683572,5,6,1,0
D,1654,DDX3X,GO:0003723,molecular_function,RNA binding,,1,5,24,30034,0.004979408392336885,0.007967053427739016,4.83244056247623,4,32,1,1
R,29127,RACGAP1,GO:0072686,cellular_component,mitotic spindle,,1,3,19,30041,0.002658468252168654,0.007975404756505962,4.8313928784322355,6,1,1,1
T,7124,TNF,GO:0006955,biological_process,immune response,,7,275,223,29559,0.006226297343019126,0.007982432491050162,4.830512090529775,2,9,0,0
S,6504,SLAMF1,GO:0005488,molecular_function,binding,,6,14,2571,27473,0.005332066482801225,0.007998099724201837,4.828551299992853,1,52,0,0
M,5594,MAPK1,GO:0016049,biological_process,cell growth,,13,711,1073,28267,0.006142733912286244,0.00800749242137314,4.827377622922478,2,6,0,0
I,10788,IQGAP2,GO:0015629,cellular_component,actin cytoskeleton,,1,1,46,30016,0.003124271033396426,0.008033839800162238,4.824092683477582,6,2,1,1
E,1977,EIF4E,GO:0040007,biological_process,growth,,16,143,5531,24374,0.005356011296272597,0.008034016944408895,4.8240706339597805,1,10,0,0
M,4507,MTAP,GO:0016049,biological_process,cell growth,,5,29,1081,28949,0.0070993408987458425,0.008045919685245288,4.822590187452498,2,6,0,0
P,10419,PRMT5,GO:0032259,biological_process,methylation,,4,31,643,29386,0.006556170034332679,0.008069132349947912,4.819709317976407,2,1,1,0
I,3565,IL4,GO:0001775,biological_process,cell activation,,2,35,95,29932,0.006375469898207316,0.008075595204395934,4.818908703067114,2,14,1,0
H,84868,HAVCR2,GO:0009986,cellular_component,cell surface,,3,13,687,29361,0.005392866679096652,0.008089300018644977,4.817213075926503,2,1,1,1
H,3107,HLA-C,GO:0009986,cellular_component,cell surface,,4,28,686,29346,0.0059379976336938894,0.008097269500491668,4.816228372839016,2,1,1,2
A,488,ATP2A2,GO:0005783,cellular_component,endoplasmic reticulum,,1,1,121,29941,0.00809968615391848,0.00809968615391848,4.815929964484224,5,5,1,2
C,11126,CD160,GO:0001816,biological_process,cytokine production,,1,2,60,30001,0.00607487379970685,0.008099831732942467,4.815911991230327,2,54,1,0
K,10945,KDELR1,GO:0005783,cellular_component,endoplasmic reticulum,,1,0,121,29942,0.004058009579699247,0.008116019159398495,4.813915496326617,5,5,1,1
M,81631,MAP1LC3B,GO:0005874,cellular_component,microtubule,,2,42,73,29947,0.0054282607433603705,0.008142391115040556,4.810671393326932,6,7,1,0
F,2335,FN1,GO:0000902,biological_process,cell morphogenesis,,1,91,1,29971,0.006111013775325356,0.008201623751094556,4.803423125888825,3,4,1,0
S,6426,SRSF1,GO:0051168,biological_process,nuclear export,,1,10,14,30039,0.005475529032267525,0.008213293548401288,4.802001272941308,6,4,1,0
P,5727,PTCH1,GO:0040007,biological_process,growth,,1,39,5546,24478,0.006466810264594802,0.008230485791302476,4.799910239145447,1,10,1,0
C,998,CDC42,GO:0005925,cellular_component,focal adhesion,,3,37,269,29755,0.005651965739633439,0.00824245003696543,4.79845764467274,5,1,0,1
M,407055,MIR99A,GO:0003723,molecular_function,RNA binding,,1,4,24,30035,0.004151163243421801,0.008302326486843602,4.791219503836473,4,32,1,0
Z,6935,ZEB1,GO:0010467,biological_process,gene expression,,9,74,1207,28774,0.006327088222909689,0.008325116082775906,4.788478299335859,4,4,0,0
S,6282,S100A11,GO:0014909,biological_process,smooth muscle cell migration,,1,66,2,29995,0.006671069875243683,0.008338837344054604,4.786831479517264,5,2,1,0
C,1278,COL1A2,GO:0050817,biological_process,coagulation,,1,4,31,30028,0.005311015014970612,0.008345880737810962,4.7859871866571515,2,2,1,0
S,51684,SUFU,GO:0005634,cellular_component,nucleus,,3,17,584,29460,0.006591544516654709,0.008349289721095965,4.785578807079265,5,11,0,1
A,23457,ABCB9,GO:0005524,molecular_function,ATP binding,,1,8,20,30035,0.006269884154379772,0.008359845539173029,4.784315328231688,5,1,0,1
T,7157,TP53,GO:0009314,biological_process,response to radiation,,2,1056,2,29004,0.007080777961019407,0.00836819213575021,4.783317411149956,3,3,1,0
S,6605,SMARCE1,GO:0006338,biological_process,chromatin remodeling,,1,2,41,30020,0.004185345831437411,0.008370691662874822,4.783018761948102,5,6,1,1
C,842,CASP9,GO:0006914,biological_process,autophagy,,6,90,509,29459,0.006216056280152529,0.008391675978205915,4.780515019428848,3,7,0,0
T,7157,TP53,GO:0016049,biological_process,cell growth,,55,1003,1031,27975,0.0070907250571917105,0.008443916861999289,4.774308994852292,2,6,1,0
A,558,AXL,GO:0023052,biological_process,signaling,,32,115,4081,25836,0.007574223926479705,0.00848313079765727,4.769675699478134,1,6,0,0
